Player,POS,Team,Opp,Proj,Prop,Metric,Proj Diff,L5 Avg,L5 Diff,L10 Avg,L10 Diff,Odds,Streak,Matchup,2025,2026,H2H,L5,L10,L20,Probability,Weighted Score,Total Odds,$10 Bet Payout,Parlay Probability,Avg Rating,Custom Sheet
Drew Ogletree,TE,,Not Found,0.01,1,Anytime Touchdown,-0.99,,,,,2250,,0,,,,,,,0.0425531914893617,-0.3534468085106383,,,,,
Oscar Delp,TE,,Not Found,0,1,Anytime Touchdown,-1,,,,,2350,,0,,,,,,,0.04081632653061224,-0.3591836734693878,,,,,
Skyler Bell,WR,,Not Found,Not Found,1,Anytime Touchdown,-1,,,,,2500,,0,,,,,,,0.038461538461538464,-0.3615384615384616,,,,,
Reggie Virgil,WR,,Not Found,0,1,Anytime Touchdown,-1,,,,,2633,,0,,,,,,,0.03658982802780827,-0.3634101719721918,,,,,
Gavin Bartholomew,TE,,Not Found,0.01,1,Anytime Touchdown,-0.99,,,,,3000,,0,,,,,,,0.03225806451612903,-0.363741935483871,,,,,
Jackson Meeks,TE,,Not Found,Not Found,1,Anytime Touchdown,-1,,,,,2700,,0,,,,,,,0.03571428571428571,-0.3642857142857143,,,,,
Greg Dortch,WR,BUF,Not Found,Not Found,1,Anytime Touchdown,-1,0.6,-0.4,0.4,-0.6,1400,0,0,0.3333333333333333,0,0,0.6,0.4,0.3076923076923077,0.06666666666666667,-0.3673333333333334,,,,,
Thomas Fidone,TE,,Not Found,0,1,Anytime Touchdown,-1,,,,,3400,,0,,,,,,,0.02857142857142857,-0.37142857142857144,,,,,
Justin Joly,TE,,Not Found,Not Found,1,Anytime Touchdown,-1,,,,,3833,,0,,,,,,,0.025425883549453344,-0.37457411645054667,,,,,
Feleipe Franks,TE,CAR,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,675,0,0,0,0,0,0,0,0,0.12903225806451613,-0.3909677419354839,,,,,
Bam Knight,RB,ARI,Not Found,0.01,1,Anytime Touchdown,-0.99,0.6,-0.4,0.5,-0.5,3300,0,0,0.4166666666666667,,0,0.6,0.5,0.4166666666666667,0.029411764705882353,-0.3985882352941177,,,,,
Luke McCaffrey,WR,WAS,Not Found,0,1,Anytime Touchdown,-1,0.2,-0.8,0.333,-0.667,1033,0,0,0.3333333333333333,,0,0.2,0.3333333333333333,0.3333333333333333,0.088261253309797,-0.39907874669020305,,,,,
Tutu Atwell,WR,LA,Not Found,0.02,1,Anytime Touchdown,-0.98,0.2,-0.8,0.125,-0.875,1300,0,0,0.125,,0,0.2,0.125,0.125,0.07142857142857142,-0.41207142857142864,,,,,
Jared Wiley,TE,KC,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,967,0,0,0,,0,0,0,0,0.09372071227741331,-0.4262792877225867,,,,,
James Cook,RB,BUF,DET,105.4,101.5,Rushing + Receiving Yards,3.9000000000000057,61.8,-39.7,87.3,-14.2,-113,0,17,0.5263157894736842,0,0.5,0.2,0.5,0.5,0.5305164319248826,-0.4324835680751159,,,,,
Jalen Tolbert,WR,DAL,Not Found,Not Found,1,Anytime Touchdown,-1,0.2,-0.8,0.1,-0.9,1700,0,0,0.08333333333333333,,0,0.2,0.1,0.08333333333333333,0.05555555555555555,-0.4364444444444445,,,,,
Matthew Hibner,TE,BAL,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,1100,0,0,,0,0,0,0,0,0.08333333333333333,-0.4366666666666667,,,,,
DJ Giddens,RB,IND,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,1200,0,0,0,,0,0,0,0,0.07692307692307693,-0.4430769230769231,,,,,
Laquon Treadwell,WR,IND,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1300,0,0,0,0,0,0,0,0,0.07142857142857142,-0.4445714285714286,,,,,
Roschon Johnson,RB,CHI,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1383,0,0,0,0,0,0,0,0,0.06743088334457181,-0.4485691166554282,,,,,
Treylon Burks,WR,WAS,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0.125,-0.875,1400,0,0,0.125,,0,0,0.125,0.125,0.06666666666666667,-0.4508333333333333,,,,,
Nikko Remigio,WR,KC,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,1400,0,0,0,0,0,0,0,0,0.06666666666666667,-0.45333333333333337,,,,,
Jalen Royals,WR,KC,Not Found,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1800,0,0,0,0,0,0,0,0,0.05263157894736842,-0.4553684210526316,,,,,
Ronnie Rivers,RB,LA,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,2267,0,0,0,0,0,0,0,0,0.04224757076468103,-0.47375242923531896,,,,,
Tyler Conklin,TE,LAC,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,2350,0,0,0,,0,0,0,0,0.04081632653061224,-0.4751836734693878,,,,,
Ko Kieft,TE,TB,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2150,0,0,0,,0,0,0,0,0.044444444444444446,-0.47555555555555556,,,,,
Tyler Goodson,RB,IND,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2167,0,0,0,,0,0,0,0,0.044111160123511246,-0.4758888398764888,,,,,
Keleki Latu,TE,BUF,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2167,0,0,0,0,0,0,0,0,0.044111160123511246,-0.4758888398764888,,,,,
Bauer Sharp,TE,TB,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2350,0,0,,0,0,0,0,0,0.04081632653061224,-0.4791836734693878,,,,,
Colson Yankoff,TE,WAS,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2400,0,0,0,0,0,0,0,0,0.04,-0.48000000000000004,,,,,
Kyren Williams,RB,LA,NYG,55.13,62,Rushing Yards,-6.869999999999997,56.8,-5.2,68,6,-112,0,21,0.7,0,0.6666666666666666,0.2,0.6,0.65,0.5283018867924528,-0.4803647798742129,,,,,
Malachi Corley,WR,CLE,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,2550,0,0,0,0,0,0,0,0,0.03773584905660377,-0.48226415094339625,,,,,
Devin Duvernay,WR,ARI,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,2600,0,0,0,0,0,0,0,0,0.037037037037037035,-0.482962962962963,,,,,
Nick Kallerup,TE,SEA,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2667,0,0,0,,0,0,0,0,0.03614022406938923,-0.4838597759306108,,,,,
Carsen Ryan,TE,CLE,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,2667,0,0,,0,0,0,0,0,0.03614022406938923,-0.4838597759306108,,,,,
Chris Brooks,RB,GB,NYJ,5.8,7.83,Receiving Yards,-2.0300000000000002,4.4,-3.43,4.8,-3.03,-108,0,2,0.2777777777777778,0,0,0.4,0.3,0.2631578947368421,0.5192307692307693,-0.484369230769231,,,,,
Kaden Wetjen,WR,PIT,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,3300,0,0,,0,0,0,0,0,0.029411764705882353,-0.48658823529411765,,,,,
Simi Fehoko,WR,ARI,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2925,0,0,0,0,0,0,0,0,0.03305785123966942,-0.4869421487603306,,,,,
Brayden Willis,TE,SF,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2933,0,0,0,,0,0,0,0,0.03297065611605671,-0.4870293438839433,,,,,
Braxton Berrios,WR,NYG,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,3150,0,0,0,0,0,0,0,0,0.03076923076923077,-0.48923076923076925,,,,,
Ryan Miller,WR,TB,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0.111,-0.889,3600,0,0,0.1111111111111111,,0,0,0.1111111111111111,0.1111111111111111,0.02702702702702703,-0.490752972972973,,,,,
KhaDarel Hodge,WR,SF,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,3767,0,0,0,0,0,0,0,0,0.025859839668994054,-0.49414016033100594,,,,,
Jalen Brooks,WR,ARI,Not Found,0,1,Anytime Touchdown,-1,0,-1,0,-1,3875,0,0,0,,0,0,0,0,0.025157232704402517,-0.4948427672955975,,,,,
Montorie Foster Jr,WR,SEA,Not Found,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,3933,0,0,,0,0,0,0,0,0.024795437639474338,-0.4952045623605257,,,,,
Ben Skowronek,WR,PIT,Not Found,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,6600,0,0,0.058823529411764705,,0,0,0,0.058823529411764705,0.014925373134328358,-0.5010746268656716,,,,,
Malik Willis,QB,MIA,SF,191.71,181,Passing Yards,10.710000000000008,128.4,-52.6,128.4,-52.6,-112,2,2,0.25,1,1,0.4,0.4,0.4,0.5283018867924528,-0.6376981132075453,,,,,
CeeDee Lamb,WR,DAL,WAS,74.26,75.17,Receiving Yards,-0.9099999999999966,51.2,-23.97,71.5,-3.67,-114,0,14,0.5384615384615384,0,0.3333333333333333,0.2,0.4,0.5,0.5327102803738317,-0.8790230529595002,,,,,
Geno Smith,QB,NYJ,GB,207.84,208.17,Passing Yards,-0.3299999999999841,174.6,-33.57,189,-19.17,-114,1,21,0.4,1,0.5,0.2,0.4,0.4375,0.5327102803738317,-0.9086897196261625,,,,,
MarShawn Lloyd,RB,GB,NYJ,52.86,52.5,Rushing Yards,0.35999999999999943,37,-15.5,37,-15.5,-114,0,2,,0,0,0,0,0,0.5327102803738317,-0.9832897196261687,,,,,
Jared Goff,QB,DET,BUF,246.69,262.5,Passing Yards,-15.810000000000002,287.2,24.7,285.5,23,-110,0,17,0.47058823529411764,0,0,0.6,0.6,0.4444444444444444,0.5238095238095238,-1.1521904761904773,,,,,
Josh Allen,QB,BUF,DET,286.56,288.5,Passing + Rushing Yards,-1.9399999999999977,256.4,-32.1,241.9,-46.6,-114,1,29,0.16666666666666666,1,0.5,0.2,0.2,0.21052631578947367,0.5327102803738317,-1.154289719626168,,,,,
Hunter Henry,TE,NE,PIT,36.77,38.5,Receiving Yards,-1.7299999999999969,27.6,-10.9,36.9,-1.6,-113,0,1,0.5238095238095238,0,0,0.2,0.4,0.5,0.5305164319248826,-1.1774835680751163,,,,,
Geno Smith,QB,NYJ,GB,222.11,219.5,Passing + Rushing Yards,2.6100000000000136,174.6,-44.9,189,-30.5,-112,0,21,0.4,0,0,0,0.3,0.375,0.5283018867924528,-1.427698113207542,,,,,
George Holani,RB,SEA,ARI,34.39,34.5,Rushing Yards,-0.10999999999999943,15.2,-19.3,8.5,-26,-114,0,5,0,0,0,0,0,0,0.5327102803738317,-1.4612897196261683,,,,,
Omarion Hampton,RB,LAC,LV,63.8,65,Rushing Yards,-1.2000000000000028,43.4,-21.6,53.9,-11.1,-112,0,3,0.3,0,0,0.2,0.3,0.2727272727272727,0.5283018867924528,-2.0276981132075487,,,,,
Rico Dowdle,RB,PIT,NE,52.62,53.83,Rushing + Receiving Yards,-1.2100000000000009,24.4,-29.43,36.5,-17.33,-117,0,10,0.3888888888888889,0,0,0.2,0.2,0.3684210526315789,0.5391705069124424,-2.2284294930875586,,,,,
David Montgomery,RB,HOU,CIN,64.44,66.5,Rushing Yards,-2.0600000000000023,34.6,-31.9,38.1,-28.4,-114,0,15,0.11764705882352941,0,0,0,0.1,0.1111111111111111,0.5327102803738317,-2.5492897196261692,,,,,
Javonte Williams,RB,DAL,WAS,92.33,92.17,Rushing + Receiving Yards,0.1599999999999966,57.4,-34.77,65,-27.17,-113,0,8,0.25,0,0.5,0,0.1,0.23529411764705882,0.5305164319248826,-2.600883568075119,,,,,
Chris Brooks,RB,GB,NYJ,31.990000000000002,36,Rushing + Receiving Yards,-4.009999999999998,22,-14,14.9,-21.1,-112,0,2,0.05555555555555555,0,0.3333333333333333,0.2,0.1,0.05263157894736842,0.5283018867924528,-2.67503144654088,,,,,
Jaxson Dart,QB,NYG,LAR,203.93,213,Passing Yards,-9.069999999999993,189.2,-23.8,199.4,-13.6,-112,2,22,0.2857142857142857,1,0.6666666666666666,0.6,0.5,0.3333333333333333,0.5283018867924528,-2.900364779874212,,,,,
Drake Maye,QB,NE,PIT,220.07,224.5,Passing Yards,-4.430000000000007,201.2,-23.3,227,2.5,-114,0,3,0.7142857142857143,0,0.5,0.4,0.5,0.65,0.5327102803738317,-3.182289719626172,,,,,
MarShawn Lloyd,RB,GB,NYJ,64.94,66.17,Rushing + Receiving Yards,-1.230000000000004,37,-29.17,37,-29.17,-113,0,2,,0,0,0,0,0,0.5305164319248826,-3.2618835680751195,,,,,
Jonathan Taylor,RB,IND,KC,107.59,107.5,Rushing + Receiving Yards,0.09000000000000341,65.4,-42.1,83.3,-24.2,-113,0,6,0.23529411764705882,0,0,0,0.1,0.2222222222222222,0.5305164319248826,-3.5274835680751155,,,,,
Daniel Jones,QB,IND,KC,232.48000000000002,228.5,Passing + Rushing Yards,3.980000000000018,172.6,-55.9,218.9,-9.6,-112,0,1,0.5384615384615384,0,0,0.2,0.4,0.5,0.5283018867924528,-3.55569811320754,,,,,
Jahmyr Gibbs,RB,DET,BUF,123.1,123.83,Rushing + Receiving Yards,-0.730000000000004,63.4,-60.43,82.8,-41.03,-113,1,27,0.17647058823529413,1,1,0.2,0.3,0.2222222222222222,0.5305164319248826,-3.569083568075119,,,,,
Jordan Love,QB,GB,NYJ,242.26,256.5,Passing Yards,-14.240000000000009,259.4,2.9,229.3,-27.2,-114,2,7,0.4375,1,0.5,0.6,0.4,0.47058823529411764,0.5327102803738317,-4.074289719626173,,,,,
Bijan Robinson,RB,ATL,CAR,122.30000000000001,131.5,Rushing + Receiving Yards,-9.199999999999989,96,-35.5,96.6,-34.9,-113,0,32,0.23529411764705882,0,0,0.2,0.2,0.2222222222222222,0.5305164319248826,-4.191483568075113,,,,,
Jalen Hurts,QB,PHI,TEN,204.03,206.83,Passing Yards,-2.8000000000000114,168.2,-38.63,191.8,-15.03,-113,0,4,0.4117647058823529,0,0,0,0.3,0.3888888888888889,0.5305164319248826,-4.353083568075123,,,,,
Drake Maye,QB,NE,PIT,255.85,254.5,Passing + Rushing Yards,1.3499999999999943,201.2,-53.3,227,-27.5,-113,0,3,0.6666666666666666,0,0.5,0.4,0.5,0.65,0.5305164319248826,-4.47248356807512,,,,,
Kenneth Walker,RB,,IND,Not Found,20,Receiving Yards,-20,,,,,-111,,30,,,,,,,0.5260663507109005,-4.4739336492890995,,,,,
Dak Prescott,QB,DAL,WAS,256.97,264.83,Passing Yards,-7.859999999999957,218,-46.83,265.8,0.97,-113,0,25,0.47058823529411764,0,0.3333333333333333,0.4,0.6,0.4444444444444444,0.5305164319248826,-4.748416901408433,,,,,
Daniel Jones,QB,IND,KC,214.9,217.5,Passing Yards,-2.5999999999999943,172.6,-44.9,218.9,1.4,-112,0,1,0.6153846153846154,0,0,0.2,0.4,0.5714285714285714,0.5283018867924528,-4.867698113207545,,,,,
Jayden Daniels,QB,WAS,DAL,211.84,216.5,Passing Yards,-4.659999999999997,152.4,-64.1,178.25,-38.25,-114,0,27,0.2857142857142857,0,0,0,0.25,0.25,0.5327102803738317,-5.806289719626167,,,,,
Jordan Love,QB,GB,NYJ,251.88,268,Passing + Rushing Yards,-16.120000000000005,259.4,-8.6,229.3,-38.7,-113,2,7,0.375,1,0.5,0.6,0.4,0.4117647058823529,0.5305164319248826,-6.208483568075119,,,,,
T.J. Hockenson,TE,MIN,CHI,Not Found,27,Receiving Yards,-27,35,8,27.8,0.8,-115,1,14,0.4666666666666667,1,0.5,0.6,0.4,0.5,0.5348837209302325,-7.706116279069769,,,,,
Jaxson Dart,QB,NYG,LAR,237.23000000000002,247.5,Passing + Rushing Yards,-10.269999999999982,189.2,-58.3,199.4,-48.1,-113,0,22,0.07142857142857142,0,0,0,0.1,0.06666666666666667,0.5305164319248826,-8.16948356807511,,,,,
Jalen Hurts,QB,PHI,TEN,237.51,240,Passing + Rushing Yards,-2.490000000000009,168.2,-71.8,191.8,-48.2,-114,0,4,0.29411764705882354,0,0,0,0.2,0.2777777777777778,0.5327102803738317,-8.207289719626171,,,,,
Malik Willis,QB,MIA,SF,226.61,223.5,Passing + Rushing Yards,3.1100000000000136,128.4,-95.1,128.4,-95.1,-112,0,2,0.25,0,0,0.2,0.2,0.2,0.5283018867924528,-9.43369811320754,,,,,
Lamar Jackson,QB,BAL,NO,202.05,228,Passing Yards,-25.94999999999999,206.4,-21.6,200.4,-27.6,-112,2,16,0.23076923076923078,1,1,0.4,0.3,0.2857142857142857,0.5283018867924528,-10.301698113207541,,,,,
Jayden Daniels,QB,WAS,DAL,248.09,258.5,Passing + Rushing Yards,-10.409999999999997,152.4,-106.1,178.25,-80.25,-114,0,27,0,0,0,0,0,0,0.5327102803738317,-13.146289719626166,,,,,
Lamar Jackson,QB,BAL,NO,247.76000000000002,271.5,Passing + Rushing Yards,-23.73999999999998,206.4,-65.1,200.4,-71.1,-114,1,16,0.07692307692307693,1,1,0.2,0.1,0.14285714285714285,0.5327102803738317,-14.939289719626162,,,,,
Nico Collins,WR,HOU,CIN,26.35,70.5,Receiving Yards,-44.15,59.4,-11.1,79.9,9.4,-113,1,13,0.5,1,0.5,0.4,0.6,0.5294117647058824,0.5305164319248826,-16.414483568075116,,,,,
Drew Lock,QB,SEA,ARI,205.95,206.83,Passing Yards,-0.8800000000000239,50.5,-156.33,50.5,-156.33,-114,0,11,0,0,0,0,0,0,0.5327102803738317,-17.47888971962618,,,,,
J.K. Dobbins,RB,DEN,JAX,Not Found,60.5,Rushing Yards,-60.5,73.2,12.7,74.5,14,-114,0,7,0.9,0,0,0.8,0.8,0.8181818181818182,0.5327102803738317,-21.39328971962617,,,,,
Amon-Ra St. Brown,WR,DET,BUF,Not Found,80.17,Receiving Yards,-80.17,98.4,18.23,83.3,3.13,-114,0,25,0.47058823529411764,0,0,0.4,0.4,0.4444444444444444,0.5327102803738317,-27.137689719626174,,,,,
Kenneth Walker,RB,,IND,Not Found,79,Rushing Yards,-79,,,,,-113,,30,,,,,,,0.5305164319248826,-28.069483568075118,,,,,
Kenneth Walker,RB,,IND,Not Found,103,Rushing + Receiving Yards,-103,,,,,-114,,30,,,,,,,0.5327102803738317,-37.66728971962617,,,,,
C.J. Stroud,QB,HOU,CIN,Not Found,233.5,Passing Yards,-233.5,229.8,-3.7,215.4,-18.1,-113,1,6,0.375,1,1,0.6,0.5,0.4117647058823529,0.5305164319248826,-92.63348356807512,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
